ville,hotel,url,distance,adresse,score,description,latitude_hotel,longitude_hotel
Paris,Hotel de L'Esperance,https://www.booking.com/hotel/fr/de-l-39-esperance.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from=searchresults#hotelTmpl,"2,1 km du centre","15 RUE PASCAL, 5e arr., 75005 Paris, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel de L'Esperance !,48.8381576,2.34961550000003
Paris,HotelHome Paris 16,https://www.booking.com/hotel/fr/residencejasmin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6,2 km du centre","36, rue George Sand, 16e arr., 75016 Paris, France",8.4,Vous pouvez bénéficier d'une réduction Genius dans l'établissement HotelHome Paris 16 !,48.8505750111716,2.26743221282959
Paris,Hotel Elysees Opera,https://www.booking.com/hotel/fr/america.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"3,4 km du centre","17, rue de Turin, 8e arr., 75008 Paris, France",8.3,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Elysees Opera !,48.8814152560404,2.324553206562995
Paris,Hôtel Korner Etoile,https://www.booking.com/hotel/fr/le-villiers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"5,3 km du centre","133 avenue de Villiers, 17e arr., 75017 Paris, France",8.3,"Installé à 1,5 km du palais des congrès de Paris, l’Hôtel Korner Etoile comprend des hébergements insonorisés et climatisés avec une connexion Wi-Fi gratuite. Vous séjournerez à 15 minutes à pied du parc Monceau et à moins de 20 minutes de marche de l’Arc de Triomphe.",48.88531806548,2.2933807966910553
Paris,Hôtel Gérando,https://www.booking.com/hotel/fr/gerando.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,9 km du centre","11 rue Gérando, 9e arr., 75009 Paris, France",8.2,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Gérando !,48.8825313344364,2.3458110541105253
Paris,Austin's Arts Et Metiers Hotel,https://www.booking.com/hotel/fr/austin-s-arts-et-metiers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1,1 km du centre","6 Rue Montgolfier, 3e arr., 75003 Paris, France",8.2,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Austin's Arts Et Metiers Hotel !,48.8660109385804,2.3570975660186404
Paris,Grand Hôtel Amelot,https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1,3 km du centre","54 rue Amelot, 11e arr., 75011 Paris, France",8.1,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Grand Hôtel Amelot !,48.8592568,2.368408499999985
Paris,Austin's Saint Lazare Hotel,https://www.booking.com/hotel/fr/austin-s-saint-lazare.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,9 km du centre","26 Rue d'Amsterdam, 9e arr., 75009 Paris, France",8.1,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Austin's Saint Lazare Hotel !,48.8769350131214,2.3269844054084396
Paris,Hôtel Avama Prony,https://www.booking.com/hotel/fr/prony.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5 km du centre,"103 bis, Avenue de Villiers, 17e arr., 75017 Paris, France",8.0,"Situé dans le 17ème arrondissement de Paris, l'Hôtel Avama Prony se trouve à respectivement 1 et 11 minutes à pied de la station de métro Pereire et du parc Monceau. Doté d'une réception ouverte 24h/24, cet établissement moderne est à seulement 15 minutes de marche de l'Arc de Triomphe et des Champs-Élysées.",48.8846686145776,2.298333942890165
Paris,Hotel d'Amiens,https://www.booking.com/hotel/fr/d-amiens.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,5 km du centre","11 Rue des Deux Gares, 10e arr., 75010 Paris, France",8.0,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel d'Amiens !,48.8783918857796,2.35731974244118
Paris,UCPA SPORT STATION HOSTEL PARIS,https://www.booking.com/hotel/fr/ucpa-sport-station-hostel-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"4,8 km du centre","198 Rue d'Aubervilliers, 19e arr., 75019 Paris, France",8.0,"Doté d'un restaurant, d'un bar et offrant une vue sur la ville, l'UCPA SPORT STATION HOSTEL PARIS est situé à Paris, à 3,1 km de la station de métro Gare du Nord. Il se trouve à environ 3,1 km de la gare du Nord, à 3,2 km de la station de métro Gare de l'Est et à 3,4 km de la gare de l'Est. Il propose des animations en soirée et une réception ouverte 24h/24.",48.898133,2.371142
Paris,MEININGER Hotel Paris Porte de Vincennes,https://www.booking.com/hotel/fr/meininger-paris-porte-de-vincennes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"4,7 km du centre","37 Boulevard Carnot, 12e arr., 75012 Paris, France",7.9,"Doté d'un bar et d'un salon commun, le MEININGER Hotel Paris Porte de Vincennes est situé à Paris, à 4,1 km de l'opéra Bastille et à 5,4 km de Paris-Gare-de-Lyon. Il propose une réception ouverte 24h/24, une cuisine commune et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel propose des chambres familiales.",48.844105,2.413063
Paris,Hotel Le Clos d'Alésia,https://www.booking.com/hotel/fr/le-clos-d-ala-c-sia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from=searchresults#hotelTmpl,"3,9 km du centre","8, Rue Friant, 14e arr., 75014 Paris, France",7.0,"Idéalement situé dans le 14e arrondissement de Paris, l’Hotel Le Clos d'Alésia se trouve à 3,2 km du parc des expositions de la Porte de Versailles, à 4 km du jardin du Luxembourg et à 5 km de la Sainte-Chapelle. Cet établissement 3 étoiles propose une réception ouverte 24h/24, un service d’étage et une connexion Wi-Fi gratuite. Vous profiterez sur place d’un salon commun, d’un service de concierge et d’un bureau d’excursions.",48.826125220837795,2.324461340904235
Paris,Hotel Aix Europe,https://www.booking.com/hotel/fr/aix-europe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from=searchresults#hotelTmpl,2 km du centre,"4 Rue d'Aix, 10e arr., 75010 Paris, France",7.0,"Doté d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, l'Hotel Aix Europe vous accueille à Paris, à 500 mètres de la place de la République.",48.870111373613994,2.3699278724790203
Paris,AROTEL,https://www.booking.com/hotel/fr/arotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ2M2MyNDJlOS0wZDE5LTQ3MTMtOWEwMi1lOTNjOTBlMmU1MWXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=99364a2798880182&srepoch=1670927568&from=searchresults#hotelTmpl,"2,6 km du centre","74 Boulevard Edgar Quinet, 14e arr., 75014 Paris, France",6.9,"Situé à Paris, à 1,6 km du jardin du Luxembourg, l'AROTEL offre une vue sur la ville. Vous séjournerez à 2,1 km du musée Rodin, à 2,5 km du musée d'Orsay et à 2,6 km de la Sainte-Chapelle. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.",48.842006,2.32321
Rouen,L'escale du Gros Horloge,https://www.booking.com/hotel/fr/escale-du-gros-horloge.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,250 m du centre,"Appartement 3, 2ème étage 1 Rue Massacre, 76000 Rouen, France",9.7,Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'escale du Gros Horloge !,49.441837500000005,1.0912034
Rouen,Maison individuelle dans ancienne ecurie,https://www.booking.com/hotel/fr/maison-individuelle-dans-ancienne-ecurie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from=searchresults#hotelTmpl,"1,2 km du centre","27 Rue d'Anvers, 76000 Rouen, France",9.4,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison individuelle dans ancienne ecurie !,49.4502479,1.0864592000000002
Rouen,Fiquet de Normanville pour votre bien être en plein coeur historique,https://www.booking.com/hotel/fr/fiquet-de-normanville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from=searchresults#hotelTmpl,350 m du centre,"11 Place du Général de Gaulle, 76000 Rouen, France",9.2,"Doté d'une connexion Wi-Fi gratuite et d'une vue sur la ville, le Fiquet de Normanville pour votre bien-être en plein cœur historique est un hébergement situé dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame.",49.442444140509,1.098049683432
Rouen,"Le First, centre ville terrasse et parking",https://www.booking.com/hotel/fr/the-first.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 km du centre,"31 Rue Stanislas Girardin, 76000 Rouen, France",9.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le First, centre ville terrasse et parking !",49.4460252,1.0832305
Rouen,"Radisson Blu Hotel, Rouen Centre",https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,7 km du centre","6-8 Rue du Donjon, 76000 Rouen, France",8.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Radisson Blu Hotel, Rouen Centre !",49.446441,1.09412
Rouen,DOMITYS Les Mosaïques,https://www.booking.com/hotel/fr/domitys-les-mosaiques.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1,5 km du centre","64 Rue Saint-Julien, 76100 Rouen, France",8.9,Vous pouvez bénéficier d'une réduction Genius dans l'établissement DOMITYS Les Mosaïques !,49.4290146,1.0832807
Rouen,Rouen - L'atelier - Centre Historique - Charmant appartement Authentique - Souplex,https://www.booking.com/hotel/fr/duplex-en-centre-ville-pour-decouvrir-rouen.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from=searchresults#hotelTmpl,400 m du centre,"12 Rue Alsace Lorraine, 76000 Rouen, France",8.7,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Rouen - L'atelier - Centre Historique - Charmant appartement Authentique - Souplex !,49.438902999999996,1.0991184999999999
Rouen,"Le 102, Maison avec Terrasse et parking Gare de ROUEN",https://www.booking.com/hotel/fr/le-102-rouen.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1,7 km du centre","102 Rue Verte, 76000 Rouen, France",8.7,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le 102, Maison avec Terrasse et parking Gare de ROUEN !",49.455948996147995,1.095176677945
Rouen,L'Autel - Balnéo - Sauna - Centre historique,https://www.booking.com/hotel/fr/l-39-autel-rouen.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from=searchresults#hotelTmpl,500 m du centre,"13 rue Dinanderie, 76000 Rouen, France",8.7,Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Autel - Balnéo - Sauna - Centre historique !,49.444544,1.091178
Rouen,Maison hypercentre Rouen tout confort,https://www.booking.com/hotel/fr/maison-hypercentre-rouen-tout-confort.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from=searchresults#hotelTmpl,"0,5 km du centre","20 Rue Dinanderie, 76000 Rouen, France",8.6,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison hypercentre Rouen tout confort !,49.4446518,1.0913262000000001
Rouen,Best Western Plus Hotel Litteraire Gustave Flaubert,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,6 km du centre","33 rue du Vieux Palais / 15 rue de la Pie, 76000 Rouen, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Hotel Litteraire Gustave Flaubert !,49.4430642307644,1.08660310506821
Rouen,Magnifique Appartement Neuf,https://www.booking.com/hotel/fr/magnifique-t3-neuf-coeur-du-vieux-rouen.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,7 km du centre","24 Rue Anatole France, 3ème et dernier étage, 76000 Rouen, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Magnifique Appartement Neuf !,49.441576486429,1.083954898148
Rouen,"Hôtel de Bourgtheroulde, Autograph Collection",https://www.booking.com/hotel/fr/de-bourgtheroulde.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,400 m du centre,"15 Place De La Pucelle, 76000 Rouen, France",8.4,"Ce boutique hôtel vous accueille dans le centre historique de Rouen, à côté du Gros-Horloge et à 2 km de la salle omnisports Kindarena. Vous bénéficierez d’un accès gratuit à la piscine intérieure, à la salle de sport et au spa où sont proposés un sauna, un hammam et une gamme de soins.",49.442178,1.088876
Rouen,Hôtel Paulette Rouen centre NOUVEAU,https://www.booking.com/hotel/fr/hotel-de-paris-rouen.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiRjM2I4YmQzMS1mZTE0LTRlMTItOGI1OS05NjM4ODAxOWFiZDPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=005d4a271b290067&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,250 m du centre,"12 Rue De La Champmeslé, 76000 Rouen, France",8.4,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Paulette Rouen centre NOUVEAU !,49.4387228331327,1.091351956129075
